ZONE I=129 J=129
1.809531e+00 1.275000e+00 -6.396123e-02
1.809531e+00 1.300000e+00 -6.033367e-02
1.809531e+00 1.325000e+00 -5.670788e-02
1.809531e+00 1.350000e+00 -5.304528e-02
1.809531e+00 1.375000e+00 -4.930805e-02
1.809531e+00 1.400000e+00 -4.546165e-02
1.809531e+00 1.425000e+00 -4.147973e-02
1.809531e+00 1.450000e+00 -3.735394e-02
1.809531e+00 1.475000e+00 -3.311503e-02
1.809531e+00 1.500000e+00 -2.888207e-02
1.809531e+00 1.525000e+00 -2.496380e-02
1.809531e+00 1.550000e+00 -2.189376e-02
1.809531e+00 1.575000e+00 -2.014083e-02
1.809531e+00 1.600000e+00 -1.991259e-02
1.822812e+00 -1.600000e+00 -2.424506e-02
1.822812e+00 -1.575000e+00 -2.402667e-02
1.822812e+00 -1.550000e+00 -2.510980e-02
1.822812e+00 -1.525000e+00 -2.738760e-02
1.822812e+00 -1.500000e+00 -3.057587e-02
1.822812e+00 -1.475000e+00 -3.428606e-02
1.822812e+00 -1.450000e+00 -3.820055e-02
1.822812e+00 -1.425000e+00 -4.214337e-02
1.822812e+00 -1.400000e+00 -4.603876e-02
1.822812e+00 -1.375000e+00 -4.986558e-02
1.822812e+00 -1.350000e+00 -5.363110e-02
1.822812e+00 -1.325000e+00 -5.735737e-02
1.822812e+00 -1.300000e+00 -6.107394e-02
1.822812e+00 -1.275000e+00 -6.481378e-02
1.822812e+00 -1.250000e+00 -6.861099e-02
1.822812e+00 -1.225000e+00 -7.249939e-02
1.822812e+00 -1.200000e+00 -7.651169e-02
1.822812e+00 -1.175000e+00 -8.067899e-02
1.822812e+00 -1.150000e+00 -8.503043e-02
1.822812e+00 -1.125000e+00 -8.959302e-02
1.822812e+00 -1.100000e+00 -9.439163e-02
1.822812e+00 -1.075000e+00 -9.944893e-02
1.822812e+00 -1.050000e+00 -1.047856e-01
1.822812e+00 -1.025000e+00 -1.104204e-01
1.822812e+00 -1.000000e+00 -1.163707e-01
1.822812e+00 -9.750000e-01 -1.226521e-01
1.822812e+00 -9.500000e-01 -1.292795e-01
1.822812e+00 -9.250000e-01 -1.362664e-01
1.822812e+00 -9.000000e-01 -1.436253e-01
1.822812e+00 -8.750000e-01 -1.513674e-01
1.822812e+00 -8.500000e-01 -1.595108e-01
1.822812e+00 -8.250000e-01 -1.677981e-01
1.822812e+00 -8.000000e-01 -1.762085e-01
1.822812e+00 -7.750000e-01 -1.847158e-01
1.822812e+00 -7.500000e-01 -1.932927e-01
1.822812e+00 -7.250000e-01 -2.019118e-01
1.822812e+00 -7.000000e-01 -2.105456e-01
1.822812e+00 -6.750000e-01 -2.191666e-01
1.822812e+00 -6.500000e-01 -2.277476e-01
1.822812e+00 -6.250000e-01 -2.362616e-01
1.822812e+00 -6.000000e-01 -2.446821e-01
1.822812e+00 -5.750000e-01 -2.529832e-01
1.822812e+00 -5.500000e-01 -2.611394e-01
1.822812e+00 -5.250000e-01 -2.691261e-01
1.822812e+00 -5.000000e-01 -2.769190e-01
1.822812e+00 -4.750000e-01 -2.844946e-01
1.822812e+00 -4.500000e-01 -2.918301e-01
1.822812e+00 -4.250000e-01 -2.989031e-01
1.822812e+00 -4.000000e-01 -3.056923e-01
1.822812e+00 -3.750000e-01 -3.121770e-01
1.822812e+00 -3.500000e-01 -3.183370e-01
1.822812e+00 -3.250000e-01 -3.241534e-01
1.822812e+00 -3.000000e-01 -3.296077e-01
1.822812e+00 -2.750000e-01 -3.346828e-01
1.822812e+00 -2.500000e-01 -3.393623e-01
1.822812e+00 -2.250000e-01 -3.436311e-01
1.822812e+00 -2.000000e-01 -3.474749e-01
1.822812e+00 -1.750000e-01 -3.508811e-01
1.822812e+00 -1.500000e-01 -3.538381e-01
1.822812e+00 -1.250000e-01 -3.563358e-01
1.822812e+00 -1.000000e-01 -3.583654e-01
1.822812e+00 -7.500000e-02 -3.599198e-01
1.822812e+00 -5.000000e-02 -3.609933e-01
1.822812e+00 -2.500000e-02 -3.615819e-01
1.822812e+00 0.000000e+00 -3.616831e-01
1.822812e+00 2.500000e-02 -3.612961e-01
1.822812e+00 5.000000e-02 -3.604217e-01
1.822812e+00 7.500000e-02 -3.590624e-01
1.822812e+00 1.000000e-01 -3.572223e-01
1.822812e+00 1.250000e-01 -3.549071e-01
1.822812e+00 1.500000e-01 -3.521242e-01
1.822812e+00 1.750000e-01 -3.488823e-01
1.822812e+00 2.000000e-01 -3.451917e-01
1.822812e+00 2.250000e-01 -3.410642e-01
1.822812e+00 2.500000e-01 -3.365129e-01
1.822812e+00 2.750000e-01 -3.315522e-01
1.822812e+00 3.000000e-01 -3.261976e-01
1.822812e+00 3.250000e-01 -3.204659e-01
1.822812e+00 3.500000e-01 -3.143749e-01
1.822812e+00 3.750000e-01 -3.079435e-01
1.822812e+00 4.000000e-01 -3.011915e-01
1.822812e+00 4.250000e-01 -2.941394e-01
1.822812e+00 4.500000e-01 -2.868090e-01
1.822812e+00 4.750000e-01 -2.792226e-01
1.822812e+00 5.000000e-01 -2.714032e-01
1.822812e+00 5.250000e-01 -2.633748e-01
1.822812e+00 5.500000e-01 -2.551619e-01
1.822812e+00 5.750000e-01 -2.467901e-01
1.822812e+00 6.000000e-01 -2.382851e-01
1.822812e+00 6.250000e-01 -2.296737e-01
1.822812e+00 6.500000e-01 -2.209832e-01
1.822812e+00 6.750000e-01 -2.122414e-01
1.822812e+00 7.000000e-01 -2.034771e-01
1.822812e+00 7.250000e-01 -1.947194e-01
1.822812e+00 7.500000e-01 -1.859981e-01
1.822812e+00 7.750000e-01 -1.773436e-01
1.822812e+00 8.000000e-01 -1.687870e-01
1.822812e+00 8.250000e-01 -1.603597e-01
1.822812e+00 8.500000e-01 -1.520875e-01
1.822812e+00 8.750000e-01 -1.441675e-01
1.822812e+00 9.000000e-01 -1.366471e-01
1.822812e+00 9.250000e-01 -1.295131e-01
1.822812e+00 9.500000e-01 -1.227513e-01
1.822812e+00 9.750000e-01 -1.163478e-01
1.822812e+00 1.000000e+00 -1.102887e-01
1.822812e+00 1.025000e+00 -1.045593e-01
1.822812e+00 1.050000e+00 -9.914364e-02
1.822812e+00 1.075000e+00 -9.402473e-02
1.822812e+00 1.100000e+00 -8.918377e-02
1.822812e+00 1.125000e+00 -8.460008e-02
1.822812e+00 1.150000e+00 -8.025094e-02
1.822812e+00 1.175000e+00 -7.611149e-02
1.822812e+00 1.200000e+00 -7.215465e-02
1.822812e+00 1.225000e+00 -6.835127e-02
1.822812e+00 1.250000e+00 -6.467022e-02
1.822812e+00 1.275000e+00 -6.107877e-02
1.822812e+00 1.300000e+00 -5.754298e-02
1.822812e+00 1.325000e+00 -5.402850e-02
1.822812e+00 1.350000e+00 -5.050167e-02
1.822812e+00 1.375000e+00 -4.693147e-02
1.822812e+00 1.400000e+00 -4.329276e-02
1.822812e+00 1.425000e+00 -3.957210e-02
1.822812e+00 1.450000e+00 -3.577848e-02
1.822812e+00 1.475000e+00 -3.196378e-02
1.822812e+00 1.500000e+00 -2.826084e-02
1.822812e+00 1.525000e+00 -2.493477e-02
1.822812e+00 1.550000e+00 -2.236870e-02
1.822812e+00 1.575000e+00 -2.090528e-02
1.822812e+00 1.600000e+00 -2.072012e-02
1.836094e+00 -1.600000e+00 -2.459062e-02
1.836094e+00 -1.575000e+00 -2.440527e-02
1.836094e+00 -1.550000e+00 -2.531853e-02
1.836094e+00 -1.525000e+00 -2.724405e-02
1.836094e+00 -1.500000e+00 -2.996630e-02
1.836094e+00 -1.475000e+00 -3.320058e-02
1.836094e+00 -1.450000e+00 -3.669664e-02
1.836094e+00 -1.425000e+00 -4.029313e-02
1.836094e+00 -1.400000e+00 -4.390648e-02
1.836094e+00 -1.375000e+00 -4.750341e-02
1.836094e+00 -1.350000e+00 -5.108023e-02
1.836094e+00 -1.325000e+00 -5.465028e-02
1.836094e+00 -1.300000e+00 -5.823641e-02
1.836094e+00 -1.275000e+00 -6.186659e-02
1.836094e+00 -1.250000e+00 -6.557116e-02
1.836094e+00 -1.225000e+00 -6.938113e-02
1.836094e+00 -1.200000e+00 -7.332709e-02
1.836094e+00 -1.175000e+00 -7.743842e-02
1.836094e+00 -1.150000e+00 -8.174288e-02
1.836094e+00 -1.125000e+00 -8.626623e-02
1.836094e+00 -1.100000e+00 -9.103216e-02
1.836094e+00 -1.075000e+00 -9.606216e-02
1.836094e+00 -1.050000e+00 -1.013757e-01
1.836094e+00 -1.025000e+00 -1.069902e-01
1.836094e+00 -1.000000e+00 -1.129215e-01
1.836094e+00 -9.750000e-01 -1.191840e-01
1.836094e+00 -9.500000e-01 -1.257908e-01
1.836094e+00 -9.250000e-01 -1.327544e-01
1.836094e+00 -9.000000e-01 -1.400864e-01
1.836094e+00 -8.750000e-01 -1.478011e-01
1.836094e+00 -8.500000e-01 -1.559344e-01
1.836094e+00 -8.250000e-01 -1.642791e-01
1.836094e+00 -8.000000e-01 -1.727599e-01
1.836094e+00 -7.750000e-01 -1.813455e-01
1.836094e+00 -7.500000e-01 -1.900068e-01
1.836094e+00 -7.250000e-01 -1.987154e-01
1.836094e+00 -7.000000e-01 -2.074430e-01
1.836094e+00 -6.750000e-01 -2.161615e-01
1.836094e+00 -6.500000e-01 -2.248429e-01
1.836094e+00 -6.250000e-01 -2.334596e-01
1.836094e+00 -6.000000e-01 -2.419847e-01
1.836094e+00 -5.750000e-01 -2.503916e-01
1.836094e+00 -5.500000e-01 -2.586545e-01
1.836094e+00 -5.250000e-01 -2.667481e-01
1.836094e+00 -5.000000e-01 -2.746479e-01
1.836094e+00 -4.750000e-01 -2.823297e-01
1.836094e+00 -4.500000e-01 -2.897704e-01
1.836094e+00 -4.250000e-01 -2.969472e-01
1.836094e+00 -4.000000e-01 -3.038381e-01
1.836094e+00 -3.750000e-01 -3.104219e-01
1.836094e+00 -3.500000e-01 -3.166782e-01
1.836094e+00 -3.250000e-01 -3.225872e-01
1.836094e+00 -3.000000e-01 -3.281302e-01
1.836094e+00 -2.750000e-01 -3.332893e-01
1.836094e+00 -2.500000e-01 -3.380477e-01
1.836094e+00 -2.250000e-01 -3.423897e-01
1.836094e+00 -2.000000e-01 -3.463007e-01
1.836094e+00 -1.750000e-01 -3.497674e-01
1.836094e+00 -1.500000e-01 -3.527779e-01
1.836094e+00 -1.250000e-01 -3.553217e-01
1.836094e+00 -1.000000e-01 -3.573896e-01
1.836094e+00 -7.500000e-02 -3.589743e-01
1.836094e+00 -5.000000e-02 -3.600697e-01
1.836094e+00 -2.500000e-02 -3.606718e-01
1.836094e+00 0.000000e+00 -3.607779e-01
1.836094e+00 2.500000e-02 -3.603872e-01
1.836094e+00 5.000000e-02 -3.595006e-01
1.836094e+00 7.500000e-02 -3.581207e-01
1.836094e+00 1.000000e-01 -3.562516e-01
1.836094e+00 1.250000e-01 -3.538994e-01
1.836094e+00 1.500000e-01 -3.510717e-01
1.836094e+00 1.750000e-01 -3.477777e-01
1.836094e+00 2.000000e-01 -3.440279e-01
1.836094e+00 2.250000e-01 -3.398347e-01
1.836094e+00 2.500000e-01 -3.352115e-01
1.836094e+00 2.750000e-01 -3.301732e-01
1.836094e+00 3.000000e-01 -3.247360e-01
1.836094e+00 3.250000e-01 -3.189172e-01
1.836094e+00 3.500000e-01 -3.127351e-01
1.836094e+00 3.750000e-01 -3.062090e-01
1.836094e+00 4.000000e-01 -2.993594e-01
1.836094e+00 4.250000e-01 -2.922073e-01
1.836094e+00 4.500000e-01 -2.847749e-01
1.836094e+00 4.750000e-01 -2.770851e-01
1.836094e+00 5.000000e-01 -2.691613e-01
1.836094e+00 5.250000e-01 -2.610280e-01
1.836094e+00 5.500000e-01 -2.527103e-01
1.836094e+00 5.750000e-01 -2.442340e-01
1.836094e+00 6.000000e-01 -2.356254e-01
1.836094e+00 6.250000e-01 -2.269118e-01
1.836094e+00 6.500000e-01 -2.181208e-01
1.836094e+00 6.750000e-01 -2.092810e-01
1.836094e+00 7.000000e-01 -2.004215e-01
1.836094e+00 7.250000e-01 -1.915721e-01
1.836094e+00 7.500000e-01 -1.827634e-01
1.836094e+00 7.750000e-01 -1.740269e-01
1.836094e+00 8.000000e-01 -1.653947e-01
1.836094e+00 8.250000e-01 -1.569013e-01
1.836094e+00 8.500000e-01 -1.486215e-01
1.836094e+00 8.750000e-01 -1.407391e-01
1.836094e+00 9.000000e-01 -1.332457e-01
1.836094e+00 9.250000e-01 -1.261311e-01
1.836094e+00 9.500000e-01 -1.193838e-01
1.836094e+00 9.750000e-01 -1.129918e-01
1.836094e+00 1.000000e+00 -1.069429e-01
1.836094e+00 1.025000e+00 -1.012239e-01
1.836094e+00 1.050000e+00 -9.582061e-02
1.836094e+00 1.075000e+00 -9.071726e-02
1.836094e+00 1.100000e+00 -8.589638e-02
1.836094e+00 1.125000e+00 -8.133856e-02
1.836094e+00 1.150000e+00 -7.702221e-02
1.836094e+00 1.175000e+00 -7.292356e-02
1.836094e+00 1.200000e+00 -6.901669e-02
1.836094e+00 1.225000e+00 -6.527368e-02
1.836094e+00 1.250000e+00 -6.166489e-02
1.836094e+00 1.275000e+00 -5.815943e-02
1.836094e+00 1.300000e+00 -5.472586e-02
1.836094e+00 1.325000e+00 -5.133308e-02
1.836094e+00 1.350000e+00 -4.795190e-02
1.836094e+00 1.375000e+00 -4.455724e-02
1.836094e+00 1.400000e+00 -4.113185e-02
1.836094e+00 1.425000e+00 -3.767240e-02
1.836094e+00 1.450000e+00 -3.419981e-02
1.836094e+00 1.475000e+00 -3.077663e-02
1.836094e+00 1.500000e+00 -2.753289e-02
1.836094e+00 1.525000e+00 -2.468870e-02
1.836094e+00 1.550000e+00 -2.252901e-02
1.836094e+00 1.575000e+00 -2.130812e-02
1.836094e+00 1.600000e+00 -2.116552e-02
1.849375e+00 -1.600000e+00 -2.463811e-02
1.849375e+00 -1.575000e+00 -2.447124e-02
1.849375e+00 -1.550000e+00 -2.523788e-02
1.849375e+00 -1.525000e+00 -2.687136e-02
1.849375e+00 -1.500000e+00 -2.920863e-02
1.849375e+00 -1.475000e+00 -3.203608e-02
1.849375e+00 -1.450000e+00 -3.515574e-02
1.849375e+00 -1.425000e+00 -3.842616e-02
1.849375e+00 -1.400000e+00 -4.176423e-02
1.849375e+00 -1.375000e+00 -4.513026e-02
1.849375e+00 -1.350000e+00 -4.851304e-02
1.849375e+00 -1.325000e+00 -5.191912e-02
1.849375e+00 -1.300000e+00 -5.536587e-02
1.849375e+00 -1.275000e+00 -5.887694e-02
1.849375e+00 -1.250000e+00 -6.247938e-02
1.849375e+00 -1.225000e+00 -6.620167e-02
1.849375e+00 -1.200000e+00 -7.007246e-02
1.849375e+00 -1.175000e+00 -7.411955e-02
1.849375e+00 -1.150000e+00 -7.836938e-02
1.849375e+00 -1.125000e+00 -8.284651e-02
1.849375e+00 -1.100000e+00 -8.757343e-02
1.849375e+00 -1.075000e+00 -9.257042e-02
1.849375e+00 -1.050000e+00 -9.785563e-02
1.849375e+00 -1.025000e+00 -1.034452e-01
1.849375e+00 -1.000000e+00 -1.093534e-01
1.849375e+00 -9.750000e-01 -1.155931e-01
1.849375e+00 -9.500000e-01 -1.221759e-01
1.849375e+00 -9.250000e-01 -1.291124e-01
1.849375e+00 -9.000000e-01 -1.364133e-01
1.849375e+00 -8.750000e-01 -1.440903e-01
1.849375e+00 -8.500000e-01 -1.521569e-01
1.849375e+00 -8.250000e-01 -1.605634e-01
1.849375e+00 -8.000000e-01 -1.691068e-01
1.849375e+00 -7.750000e-01 -1.777623e-01
1.849375e+00 -7.500000e-01 -1.864999e-01
1.849375e+00 -7.250000e-01 -1.952899e-01
1.849375e+00 -7.000000e-01 -2.041036e-01
1.849375e+00 -6.750000e-01 -2.129122e-01
1.849375e+00 -6.500000e-01 -2.216869e-01
1.849375e+00 -6.250000e-01 -2.303997e-01
1.849375e+00 -6.000000e-01 -2.390229e-01
1.849375e+00 -5.750000e-01 -2.475297e-01
1.849375e+00 -5.500000e-01 -2.558936e-01
1.849375e+00 -5.250000e-01 -2.640890e-01
1.849375e+00 -5.000000e-01 -2.720908e-01
1.849375e+00 -4.750000e-01 -2.798746e-01
1.849375e+00 -4.500000e-01 -2.874166e-01
1.849375e+00 -4.250000e-01 -2.946936e-01
1.849375e+00 -4.000000e-01 -3.016832e-01
1.849375e+00 -3.750000e-01 -3.083636e-01
1.849375e+00 -3.500000e-01 -3.147138e-01
1.849375e+00 -3.250000e-01 -3.207136e-01
1.849375e+00 -3.000000e-01 -3.263436e-01
1.849375e+00 -2.750000e-01 -3.315855e-01
1.849375e+00 -2.500000e-01 -3.364219e-01
1.849375e+00 -2.250000e-01 -3.408364e-01
1.849375e+00 -2.000000e-01 -3.448140e-01
1.849375e+00 -1.750000e-01 -3.483409e-01
1.849375e+00 -1.500000e-01 -3.514047e-01
1.849375e+00 -1.250000e-01 -3.539944e-01
1.849375e+00 -1.000000e-01 -3.561006e-01
1.849375e+00 -7.500000e-02 -3.577156e-01
1.849375e+00 -5.000000e-02 -3.588331e-01
1.849375e+00 -2.500000e-02 -3.594488e-01
1.849375e+00 0.000000e+00 -3.595600e-01
1.849375e+00 2.500000e-02 -3.591659e-01
1.849375e+00 5.000000e-02 -3.582672e-01
1.849375e+00 7.500000e-02 -3.568668e-01
1.849375e+00 1.000000e-01 -3.549691e-01
1.849375e+00 1.250000e-01 -3.525803e-01
1.849375e+00 1.500000e-01 -3.497083e-01
1.849375e+00 1.750000e-01 -3.463625e-01
1.849375e+00 2.000000e-01 -3.425543e-01
1.849375e+00 2.250000e-01 -3.382961e-01
1.849375e+00 2.500000e-01 -3.336021e-01
1.849375e+00 2.750000e-01 -3.284876e-01
1.849375e+00 3.000000e-01 -3.229694e-01
1.849375e+00 3.250000e-01 -3.170653e-01
1.849375e+00 3.500000e-01 -3.107943e-01
1.849375e+00 3.750000e-01 -3.041761e-01
1.849375e+00 4.000000e-01 -2.972319e-01
1.849375e+00 4.250000e-01 -2.899832e-01
1.849375e+00 4.500000e-01 -2.824526e-01
1.849375e+00 4.750000e-01 -2.746636e-01
1.849375e+00 5.000000e-01 -2.666401e-01
1.849375e+00 5.250000e-01 -2.584070e-01
1.849375e+00 5.500000e-01 -2.499899e-01
1.849375e+00 5.750000e-01 -2.414149e-01
1.849375e+00 6.000000e-01 -2.327090e-01
1.849375e+00 6.250000e-01 -2.238998e-01
1.849375e+00 6.500000e-01 -2.150153e-01
1.849375e+00 6.750000e-01 -2.060846e-01
1.849375e+00 7.000000e-01 -1.971373e-01
1.849375e+00 7.250000e-01 -1.882037e-01
1.849375e+00 7.500000e-01 -1.793153e-01
1.849375e+00 7.750000e-01 -1.705044e-01
1.849375e+00 8.000000e-01 -1.618038e-01
1.849375e+00 8.250000e-01 -1.532402e-01
1.849375e+00 8.500000e-01 -1.450178e-01
1.849375e+00 8.750000e-01 -1.371756e-01
1.849375e+00 9.000000e-01 -1.297123e-01
1.849375e+00 9.250000e-01 -1.226205e-01
1.849375e+00 9.500000e-01 -1.158911e-01
1.849375e+00 9.750000e-01 -1.095142e-01
1.849375e+00 1.000000e+00 -1.034793e-01
1.849375e+00 1.025000e+00 -9.777489e-02
1.849375e+00 1.050000e+00 -9.238844e-02
1.849375e+00 1.075000e+00 -8.730568e-02
1.849375e+00 1.100000e+00 -8.251055e-02
1.849375e+00 1.125000e+00 -7.798488e-02
1.849375e+00 1.150000e+00 -7.370829e-02
1.849375e+00 1.175000e+00 -6.965809e-02
1.849375e+00 1.200000e+00 -6.580948e-02
1.849375e+00 1.225000e+00 -6.213568e-02
1.849375e+00 1.250000e+00 -5.860843e-02
1.849375e+00 1.275000e+00 -5.519855e-02
1.849375e+00 1.300000e+00 -5.187676e-02
1.849375e+00 1.325000e+00 -4.861492e-02
1.849375e+00 1.350000e+00 -4.538765e-02
1.849375e+00 1.375000e+00 -4.217487e-02
1.849375e+00 1.400000e+00 -3.896559e-02
1.849375e+00 1.425000e+00 -3.576383e-02
1.849375e+00 1.450000e+00 -3.259771e-02
1.849375e+00 1.475000e+00 -2.953295e-02
1.849375e+00 1.500000e+00 -2.668888e-02
1.849375e+00 1.525000e+00 -2.424593e-02
1.849375e+00 1.550000e+00 -2.242072e-02
1.849375e+00 1.575000e+00 -2.140424e-02
1.849375e+00 1.600000e+00 -2.130402e-02
1.862656e+00 -1.600000e+00 -2.443047e-02
1.862656e+00 -1.575000e+00 -2.426989e-02
1.862656e+00 -1.550000e+00 -2.490805e-02
1.862656e+00 -1.525000e+00 -2.629497e-02
1.862656e+00 -1.500000e+00 -2.830729e-02
1.862656e+00 -1.475000e+00 -3.078233e-02
1.862656e+00 -1.450000e+00 -3.356285e-02
1.862656e+00 -1.425000e+00 -3.652786e-02
1.862656e+00 -1.400000e+00 -3.959945e-02
1.862656e+00 -1.375000e+00 -4.273579e-02
1.862656e+00 -1.350000e+00 -4.592105e-02
1.862656e+00 -1.325000e+00 -4.915694e-02
1.862656e+00 -1.300000e+00 -5.245651e-02
1.862656e+00 -1.275000e+00 -5.583989e-02
1.862656e+00 -1.250000e+00 -5.933135e-02
1.862656e+00 -1.225000e+00 -6.295721e-02
1.862656e+00 -1.200000e+00 -6.674437e-02
1.862656e+00 -1.175000e+00 -7.071928e-02
1.862656e+00 -1.150000e+00 -7.490711e-02
1.862656e+00 -1.125000e+00 -7.933131e-02
1.862656e+00 -1.100000e+00 -8.401319e-02
1.862656e+00 -1.075000e+00 -8.897181e-02
1.862656e+00 -1.050000e+00 -9.422397e-02
1.862656e+00 -1.025000e+00 -9.978434e-02
1.862656e+00 -1.000000e+00 -1.056657e-01
1.862656e+00 -9.750000e-01 -1.118791e-01
1.862656e+00 -9.500000e-01 -1.184346e-01
1.862656e+00 -9.250000e-01 -1.253410e-01
1.862656e+00 -9.000000e-01 -1.326073e-01
1.862656e+00 -8.750000e-01 -1.402424e-01
1.862656e+00 -8.500000e-01 -1.482559e-01
1.862656e+00 -8.250000e-01 -1.566552e-01
1.862656e+00 -8.000000e-01 -1.652509e-01
1.862656e+00 -7.750000e-01 -1.739678e-01
1.862656e+00 -7.500000e-01 -1.827728e-01
1.862656e+00 -7.250000e-01 -1.916359e-01
1.862656e+00 -7.000000e-01 -2.005275e-01
1.862656e+00 -6.750000e-01 -2.094183e-01
1.862656e+00 -6.500000e-01 -2.182788e-01
1.862656e+00 -6.250000e-01 -2.270805e-01
1.862656e+00 -6.000000e-01 -2.357951e-01
1.862656e+00 -5.750000e-01 -2.443952e-01
1.862656e+00 -5.500000e-01 -2.528541e-01
1.862656e+00 -5.250000e-01 -2.611456e-01
1.862656e+00 -5.000000e-01 -2.692442e-01
1.862656e+00 -4.750000e-01 -2.771252e-01
1.862656e+00 -4.500000e-01 -2.847642e-01
1.862656e+00 -4.250000e-01 -2.921375e-01
1.862656e+00 -4.000000e-01 -2.992224e-01
1.862656e+00 -3.750000e-01 -3.059964e-01
1.862656e+00 -3.500000e-01 -3.124380e-01
1.862656e+00 -3.250000e-01 -3.185265e-01
1.862656e+00 -3.000000e-01 -3.242418e-01
1.862656e+00 -2.750000e-01 -3.295651e-01
1.862656e+00 -2.500000e-01 -3.344782e-01
1.862656e+00 -2.250000e-01 -3.389644e-01
1.862656e+00 -2.000000e-01 -3.430080e-01
1.862656e+00 -1.750000e-01 -3.465947e-01
1.862656e+00 -1.500000e-01 -3.497115e-01
1.862656e+00 -1.250000e-01 -3.523470e-01
1.862656e+00 -1.000000e-01 -3.544915e-01
1.862656e+00 -7.500000e-02 -3.561367e-01
1.862656e+00 -5.000000e-02 -3.572764e-01
1.862656e+00 -2.500000e-02 -3.579058e-01
1.862656e+00 0.000000e+00 -3.580223e-01
1.862656e+00 2.500000e-02 -3.576249e-01
1.862656e+00 5.000000e-02 -3.567145e-01
1.862656e+00 7.500000e-02 -3.552939e-01
1.862656e+00 1.000000e-01 -3.533678e-01
1.862656e+00 1.250000e-01 -3.509427e-01
1.862656e+00 1.500000e-01 -3.480269e-01
1.862656e+00 1.750000e-01 -3.446301e-01
1.862656e+00 2.000000e-01 -3.407641e-01
1.862656e+00 2.250000e-01 -3.364420e-01
1.862656e+00 2.500000e-01 -3.316783e-01
1.862656e+00 2.750000e-01 -3.264891e-01
1.862656e+00 3.000000e-01 -3.208917e-01
1.862656e+00 3.250000e-01 -3.149044e-01
1.862656e+00 3.500000e-01 -3.085469e-01
1.862656e+00 3.750000e-01 -3.018396e-01
1.862656e+00 4.000000e-01 -2.948040e-01
1.862656e+00 4.250000e-01 -2.874623e-01
1.862656e+00 4.500000e-01 -2.798378e-01
1.862656e+00 4.750000e-01 -2.719541e-01
1.862656e+00 5.000000e-01 -2.638360e-01
1.862656e+00 5.250000e-01 -2.555086e-01
1.862656e+00 5.500000e-01 -2.469980e-01
1.862656e+00 5.750000e-01 -2.383308e-01
1.862656e+00 6.000000e-01 -2.295343e-01
1.862656e+00 6.250000e-01 -2.206365e-01
1.862656e+00 6.500000e-01 -2.116661e-01
1.862656e+00 6.750000e-01 -2.026522e-01
1.862656e+00 7.000000e-01 -1.936249e-01
1.862656e+00 7.250000e-01 -1.846152e-01
1.862656e+00 7.500000e-01 -1.756551e-01
1.862656e+00 7.750000e-01 -1.667778e-01
1.862656e+00 8.000000e-01 -1.580189e-01
1.862656e+00 8.250000e-01 -1.494561e-01
1.862656e+00 8.500000e-01 -1.412805e-01
1.862656e+00 8.750000e-01 -1.334791e-01
1.862656e+00 9.000000e-01 -1.260482e-01
1.862656e+00 9.250000e-01 -1.189820e-01
1.862656e+00 9.500000e-01 -1.122734e-01
1.862656e+00 9.750000e-01 -1.059146e-01
1.862656e+00 1.000000e+00 -9.989698e-02
1.862656e+00 1.025000e+00 -9.421090e-02
1.862656e+00 1.050000e+00 -8.884544e-02
1.862656e+00 1.075000e+00 -8.378797e-02
1.862656e+00 1.100000e+00 -7.902391e-02
1.862656e+00 1.125000e+00 -7.453641e-02
1.862656e+00 1.150000e+00 -7.030628e-02
1.862656e+00 1.175000e+00 -6.631193e-02
1.862656e+00 1.200000e+00 -6.252957e-02
1.862656e+00 1.225000e+00 -5.893351e-02
1.862656e+00 1.250000e+00 -5.549669e-02
1.862656e+00 1.275000e+00 -5.219139e-02
1.862656e+00 1.300000e+00 -4.899023e-02
1.862656e+00 1.325000e+00 -4.586752e-02
1.862656e+00 1.350000e+00 -4.280107e-02
1.862656e+00 1.375000e+00 -3.977477e-02
1.862656e+00 1.400000e+00 -3.678230e-02
1.862656e+00 1.425000e+00 -3.383251e-02
1.862656e+00 1.450000e+00 -3.095699e-02
1.862656e+00 1.475000e+00 -2.821978e-02
1.862656e+00 1.500000e+00 -2.572648e-02
1.862656e+00 1.525000e+00 -2.362417e-02
1.862656e+00 1.550000e+00 -2.207987e-02
1.862656e+00 1.575000e+00 -2.123818e-02
1.862656e+00 1.600000e+00 -2.118066e-02
1.875938e+00 -1.600000e+00 -2.400274e-02
1.875938e+00 -1.575000e+00 -2.383819e-02
1.875938e+00 -1.550000e+00 -2.436146e-02
1.875938e+00 -1.525000e+00 -2.553607e-02
1.875938e+00 -1.500000e+00 -2.726869e-02
1.875938e+00 -1.475000e+00 -2.943428e-02
1.875938e+00 -1.450000e+00 -3.190767e-02
1.875938e+00 -1.425000e+00 -3.458689e-02
1.875938e+00 -1.400000e+00 -3.740162e-02
1.875938e+00 -1.375000e+00 -4.031083e-02
1.875938e+00 -1.350000e+00 -4.329650e-02
1.875938e+00 -1.325000e+00 -4.635715e-02
1.875938e+00 -1.300000e+00 -4.950270e-02
1.875938e+00 -1.275000e+00 -5.275055e-02
1.875938e+00 -1.250000e+00 -5.612275e-02
1.875938e+00 -1.225000e+00 -5.964382e-02
1.875938e+00 -1.200000e+00 -6.333925e-02
1.875938e+00 -1.175000e+00 -6.723429e-02
